filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00000.wav,661500,0.34994322061538696,0.0887596532702446,0.13022463023662567,0.002828888827934861,1784.4204464946633,129789.68923751013,2002.6501916232635,85897.03718876276,3806.4853160373937,901661.9262782969,0.08306639113293343,0.0007667342953635373,-4.903137232759036e-05,0.008168738335371017,5.157070063432911e-06,0.005688894540071487,123.046875,-113.59674835205078,2565.302978515625,121.55729675292969,295.8712463378906,-19.158824920654297,235.64649963378906,42.35103225708008,150.91835021972656,-6.376458168029785,167.88644409179688,18.61887550354004,89.22325134277344,-13.697911262512207,67.65120697021484,15.34463119506836,68.98213195800781,-12.285266876220703,82.11292266845703,10.980491638183594,63.417606353759766,-8.324324607849121,61.813262939453125,8.8106689453125,51.228363037109375,-3.667368173599243,41.24464416503906,5.751690864562988,40.565147399902344,-5.162762641906738,49.81392288208008,0.7509478330612183,52.45919418334961,-1.691937804222107,36.5506706237793,-0.40995264053344727,41.64278030395508,-2.300208806991577,55.095062255859375,1.2199286222457886,46.97130584716797,blues
blues.00001.wav,661500,0.34098318219184875,0.09498128294944763,0.09591842442750931,0.0023734590504318476,1529.8353159300755,375984.02392212057,2038.6175789692213,213794.46283276743,3548.8202074363876,2976486.368287789,0.056044256724071206,0.0014485033470784323,0.00014188740169629455,0.00508927134796977,-0.00017619259597267956,0.0030659253243356943,107.666015625,-207.55679321289062,7766.62158203125,124.00672149658203,560.4503784179688,8.930560111999512,572.6095581054688,35.87468719482422,264.71014404296875,2.91603684425354,280.0907897949219,21.523725509643555,156.44509887695312,-8.554703712463379,200.9989776611328,23.358671188354492,142.48057556152344,-10.103616714477539,166.27392578125,11.903742790222168,104.447509765625,-5.560388088226318,105.31875610351562,5.376802921295166,96.28242492675781,-2.2391197681427,64.88907623291016,4.216963291168213,73.18765258789062,-6.01227331161499,52.46776580810547,0.9361094236373901,55.36493682861328,-0.7165372371673584,60.10706329345703,0.29387590289115906,48.15721893310547,-0.28743085265159607,51.128482818603516,0.5315728187561035,45.82505416870117,blues
blues.00002.wav,661500,0.363602876663208,0.08528664708137512,0.17557303607463837,0.002748201135545969,1552.4819582458863,156526.31771468787,1747.1659849613065,76046.70723997138,3040.514947755418,783115.9364037296,0.07630074799245357,0.0010072891555751452,-1.29741874843603e-06,0.01633862964808941,-2.289520671183709e-05,0.007460206747055054,161.4990234375,-90.75438690185547,3320.7314453125,140.45989990234375,508.9714660644531,-29.109968185424805,411.78338623046875,31.68901252746582,144.17306518554688,-13.987035751342773,155.65103149414062,25.754758834838867,74.51071166992188,-13.649584770202637,106.8050537109375,11.629270553588867,106.580810546875,-11.78058910369873,65.58233642578125,9.706441879272461,67.82511138916016,-13.1231107711792,57.706607818603516,5.789265155792236,64.5298080444336,-8.905223846435547,60.437564849853516,-1.0837198495864868,57.722618103027344,-9.218358993530273,36.48627471923828,2.455806016921997,40.611087799072266,-7.726901054382324,47.67552185058594,-1.815722942352295,52.42510986328125,-3.433434247970581,46.624176025390625,-2.2268214225769043,30.5761775970459,blues
blues.00003.wav,661500,0.40477898716926575,0.09400897473096848,0.14119118452072144,0.006338794250041246,1070.1199533246056,184498.41834759523,1596.333947762686,166561.56481065875,2185.028454098539,1494250.010769591,0.03330894446594427,0.0004230743810646026,4.781563234246278e-07,0.019062459468841553,-1.4527272469422314e-05,0.002713876310735941,172.265625,-199.43115234375,5495.27294921875,150.09921264648438,456.7778625488281,5.647593021392822,257.06549072265625,26.87192726135254,158.17620849609375,1.754461646080017,267.8711242675781,14.2383451461792,126.86836242675781,-4.830882549285889,156.0311279296875,9.297966003417969,81.15968322753906,-0.7577416300773621,92.17922973632812,8.149012565612793,71.20560455322266,-3.1963140964508057,110.29910278320312,6.087676525115967,48.19771194458008,-2.4764208793640137,56.8217887878418,-1.0738900899887085,62.299644470214844,-2.8747777938842773,51.672237396240234,0.7809770703315735,44.46013641357422,-3.316932439804077,50.23436737060547,0.637981653213501,37.34498977661133,-0.6196900010108948,37.29871368408203,-3.408233404159546,31.97684669494629,blues
blues.00004.wav,661500,0.3085901141166687,0.08784988522529602,0.09156321734189987,0.002303641987964511,1835.4946028033319,343350.8420071663,1748.3624480992835,88466.01331545186,3580.945013182082,1572304.494366614,0.1015001421004257,0.001953508818485157,-1.7981221390073188e-05,0.004816603846848011,-1.033691023621941e-05,0.0030941879376769066,135.99917763157896,-160.2660369873047,5192.85205078125,126.19880676269531,853.8751831054688,-35.60544967651367,333.6498718261719,22.153301239013672,193.54702758789062,-32.4892692565918,336.4000244140625,10.864513397216797,134.73968505859375,-23.357929229736328,93.29313659667969,0.5031179189682007,124.73766326904297,-11.805832862854004,129.97373962402344,1.2068049907684326,99.75413513183594,-13.083821296691895,80.32395935058594,-2.8063836097717285,86.45952606201172,-6.9341230392456055,89.62194061279297,-7.558618068695068,70.95481872558594,-9.173553466796875,75.73992919921875,-4.51216459274292,86.03146362304688,-5.453538417816162,75.32710266113281,-0.9241607785224915,53.583614349365234,-4.409332752227783,62.93035125732422,-11.703781127929688,55.23579788208008,blues
blues.00005.wav,661500,0.30234643816947937,0.0875438004732132,0.10346758365631104,0.0039827520959079266,1831.9423675966689,1031258.998557134,1729.483241126701,202028.18545634655,3480.9372845818016,3276524.931914749,0.09403986975135449,0.006237169845177415,-8.508268933837826e-07,0.008081581443548203,-2.169107574445661e-05,0.0032369743566960096,112.34714673913044,-177.86904907226562,7301.5009765625,118.19690704345703,3197.566650390625,-17.550674438476562,654.5805053710938,30.758634567260742,486.10498046875,-21.742746353149414,433.71728515625,11.903801918029785,266.2146301269531,-20.7342472076416,169.8638916015625,3.1805975437164307,133.79025268554688,-8.583483695983887,172.3551483154297,-0.9364872574806213,100.1853256225586,-11.776274681091309,76.58626556396484,-2.4206137657165527,78.48579406738281,-9.339365005493164,80.32833099365234,-9.939324378967285,47.576358795166016,-3.9098925590515137,60.072689056396484,-5.570623874664307,72.56111907958984,-1.839023232460022,68.75463104248047,-2.7784206867218018,42.44230651855469,-3.046865940093994,39.840885162353516,-8.115808486938477,46.307640075683594,blues
blues.00006.wav,661500,0.2913080155849457,0.09399585425853729,0.141795814037323,0.008802860975265503,1459.0784827344287,438092.64058806375,1388.9133116502305,185154.84295953013,2795.6164286232583,1622671.8507913006,0.07302790308146284,0.0019095948180740175,-6.991010195633862e-06,0.016888324171304703,-2.0696434148703702e-05,0.005954674910753965,123.046875,-190.14947509765625,9652.005859375,130.2969512939453,1934.213623046875,-36.344139099121094,1307.6868896484375,33.0130500793457,480.36663818359375,11.106935501098633,1084.4847412109375,-0.6151583790779114,280.8790283203125,-20.862009048461914,152.25436401367188,0.27009108662605286,102.98526000976562,-6.489759922027588,131.02537536621094,-5.517093181610107,153.5783233642578,-7.840328216552734,87.50788879394531,-3.125678300857544,64.24434661865234,-6.593118190765381,79.17044830322266,-9.942267417907715,63.159671783447266,-6.5372233390808105,86.4365234375,-10.064753532409668,83.29588317871094,-10.912171363830566,56.95033264160156,-6.972477912902832,38.26139831542969,-3.449033260345459,48.08054733276367,-6.495510101318359,70.03428649902344,blues
blues.00007.wav,661500,0.30792102217674255,0.09290187060832977,0.13178548216819763,0.005533743649721146,1451.7541466600387,449905.5884152183,1577.3699166309077,168343.16701758036,2955.348796076819,1630056.214819886,0.06143500266060371,0.001850010001473945,2.3304917704081163e-05,0.013205119408667088,-5.0614544306881726e-05,0.004851610865443945,92.28515625,-179.3954315185547,6575.888671875,136.45924377441406,1480.36767578125,-26.65635871887207,591.8713989257812,39.9880256652832,352.7843017578125,5.289676666259766,650.4816284179688,10.92442798614502,136.37631225585938,-20.5618896484375,163.8408660888672,8.513765335083008,151.41555786132812,-11.356908798217773,172.0870361328125,-3.4690773487091064,178.34803771972656,-8.414555549621582,147.5911102294922,-6.954826354980469,83.75648498535156,-3.5445356369018555,93.35331726074219,-8.051241874694824,57.40787124633789,-8.9595365524292,82.28951263427734,-8.424336433410645,70.54933166503906,-10.558883666992188,51.990657806396484,-10.78815746307373,60.487361907958984,-4.6937479972839355,65.59451293945312,-8.638612747192383,56.34828567504883,blues
blues.00008.wav,661500,0.40903714299201965,0.08652777224779129,0.1424380987882614,0.001507762004621327,1719.2131626636947,163386.40658572462,2031.6438835817446,105612.91204136852,3781.318801549197,1262939.9376232263,0.06402757957623839,0.0007318890633277895,2.0444672088615334e-07,0.012707670219242573,-2.0605235476978123e-05,0.0034631462767720222,83.35433467741936,-121.36102294921875,2624.171142578125,122.51310729980469,414.89593505859375,-14.742130279541016,341.42047119140625,46.1434440612793,193.5964813232422,-8.165332794189453,176.927978515625,20.176525115966797,107.05155181884766,-19.172475814819336,57.69819259643555,23.05561637878418,76.80790710449219,-11.8305025100708,42.54375457763672,21.17700958251953,58.34867858886719,-6.721189975738525,48.956382751464844,7.010944843292236,56.072696685791016,-12.741830825805664,61.87081527709961,5.066003799438477,50.54621505737305,-5.175477504730225,32.90092849731445,-1.4440242052078247,50.522850036621094,-7.037069320678711,28.890548706054688,2.697451591491699,36.93862533569336,3.40980863571167,33.73883056640625,-2.698352813720703,36.06932830810547,blues
blues.00009.wav,661500,0.27400922775268555,0.09233315289020538,0.08135201781988144,0.004348332528024912,1817.5163862399386,298293.30398224614,1973.7390701415939,114162.2542880081,3944.451148443547,1367518.0562135843,0.0792153184258901,0.001376557806953003,-3.922060386685189e-06,0.007223676424473524,-2.3027805582387373e-05,0.0016776865813881159,129.19921875,-213.18080139160156,6133.96533203125,115.15279388427734,798.6773681640625,-11.716266632080078,668.7997436523438,39.02946853637695,350.6810302734375,-20.35275650024414,532.2277221679688,13.082405090332031,279.0086975097656,-9.173481941223145,126.84019470214844,9.016148567199707,68.02848052978516,-14.097914695739746,110.14544677734375,4.2781782150268555,92.52256774902344,-6.039595127105713,84.94229888916016,3.78477144241333,104.52202606201172,0.2256675660610199,76.3855209350586,-5.113637447357178,85.43632507324219,-0.41306421160697937,104.0728988647461,-1.1845370531082153,59.33858108520508,-1.9207146167755127,58.44388961791992,-2.2937276363372803,83.26805877685547,2.891265869140625,77.03244018554688,-4.233204364776611,91.53433990478516,blues
